,m_a,br_4tau,xsec_br_4tau,xsec_br_2tau2mu,xsec_br_4mu,br_2tau2mu,br_4mu
235,30.1257155449,0.783688004329,15.1016678434,0.108345251316,0.000194327765722,0.00562248320271,1.00844714957e-05
236,30.1797769036,0.712867098404,13.7369489862,0.0985517485227,0.00017675772012,0.00511425783719,9.17268916037e-06
237,30.2847970153,0.642127851734,12.3738037029,0.0887679576845,0.000159202265137,0.0046065364652,8.2616639926e-06
238,30.3799679679,0.575347023912,11.0869371508,0.0795326974344,0.00014263294441,0.00412728061414,7.40181340994e-06
239,30.5267060103,0.516081617198,9.9448927634,0.0713354607694,0.00012792365097,0.00370189210012,6.63848733625e-06
240,30.643233036,0.466732441582,8.99393414928,0.064510814789,0.00011567922212,0.00334773299372,6.00307328073e-06
241,30.9330338877,0.428121589048,8.24990302095,0.0591666137596,0.000106082707121,0.00307040029889,5.5050704266e-06
242,31.4714724015,0.441049800889,8.49902966314,0.060939537242,0.000109236799566,0.00316240463114,5.6687493288e-06
243,31.9440239824,0.479566876436,9.24125370892,0.0662489080702,0.000118731666686,0.00343792984277,6.16147725405e-06
244,32.3502806279,0.524057258157,10.0985833647,0.0723836846214,0.00012970625706,0.00375628877122,6.73099413908e-06
245,32.576629699,0.574264574969,11.0660783597,0.0793117276917,0.000142108838041,0.00411581358026,7.37461536278e-06
246,32.7596644649,0.634763203394,12.2318869294,0.087661342674,0.000157058985334,0.00454910963539,8.15044033908e-06
247,32.9584972809,0.699094312291,13.4715473978,0.0965386411697,0.000172951721203,0.00500978937051,8.97518013507e-06
248,33.1436776046,0.773754871479,14.9102563734,0.106841622945,0.000191397319197,0.0055444537076,9.93239850529e-06
249,33.3523150697,0.856207702656,16.4991224302,0.118218340065,0.000211762413226,0.0061348386126,1.09892274637e-05
250,33.549105335,0.941200503604,18.1369337045,0.12994478133,0.000232752218071,0.00674337214996,1.20784752502e-05
251,33.9861407491,1.02653278806,19.7812868259,0.1417055448,0.000253781030575,0.00735368680851,1.31697473054e-05
252,34.5777234299,1.06964696074,20.6120969334,0.147629594524,0.000264341096029,0.00766111025034,1.37177527778e-05
253,34.9979476751,1.16376014606,22.4256580145,0.160598456741,0.000287526282292,0.00833411814949,1.49209279861e-05
254,35.2348367067,1.29066313056,24.8710785259,0.178098644282,0.000318835460452,0.00924227526111,1.65456907344e-05
255,35.4844610337,1.41952029492,27.354156083,0.195865601902,0.000350617049672,0.0101642761755,1.81949688465e-05
256,35.7218409709,1.54701071967,29.8108965679,0.213442490538,0.000382055741458,0.0110764136242,1.98264525925e-05
257,36.1304540151,1.7154315485,33.0563659396,0.236653186758,0.000423554807151,0.0122809126496,2.19800107499e-05
258,36.7017389043,1.76655367166,34.041489253,0.243669168865,0.000436046315527,0.012645000979,2.2628246784e-05
259,37.1477763816,1.57858230127,30.4192809454,0.21771690151,0.000389560894685,0.0112982304883,2.02159260345e-05
260,37.3740801778,1.41403915695,27.2485345544,0.19501240894,0.000348916375344,0.0101200004639,1.81067138217e-05
261,37.5167451086,1.26764286925,24.4274780905,0.17481663572,0.000312771298075,0.00907195826256,1.62309962675e-05
262,37.6641749322,1.14018986372,21.971458674,0.157234456877,0.000281304427671,0.00815954628321,1.45980502165e-05
263,37.7825358182,1.03960461934,20.0331810146,0.143359541516,0.000256473973464,0.00743951953899,1.33094952498e-05
264,37.8970217806,0.940984937502,18.1327797457,0.129756593256,0.000232131721248,0.0067336062925,1.20462751037e-05
265,38.1039714255,0.839767209887,16.1823141345,0.115793692299,0.000207142486927,0.00600901361177,1.07494803802e-05
266,38.5549513639,0.794654320277,15.3129887517,0.109562044844,0.000195974833277,0.00568562765148,1.01699446433e-05
267,39.201453985,0.874126572485,16.8444190518,0.120502378877,0.000215513863527,0.00625336683324,1.11839057357e-05
268,39.7900730626,0.863764203103,16.6447361938,0.119059458737,0.000212907470413,0.00617848773936,1.10486492171e-05
269,40.1034141982,0.781800219801,15.0652902356,0.107755001349,0.000192680328992,0.00559185269068,9.99897919006e-06
270,40.3875303944,0.713534810613,13.7498158005,0.0983405943485,0.000175836400958,0.00510330017377,9.12487809852e-06
271,40.648852419,0.648919714045,12.5046828896,0.0894307793046,0.000159897383196,0.00464093302048,8.29773654367e-06
272,41.1163326818,0.606169862628,11.6808932528,0.0835319743947,0.000149337696083,0.00433481963647,7.74975070488e-06
273,41.6629354533,0.635400310273,12.244163979,0.0875514658606,0.00015650842286,0.0045434076731,8.12186937519e-06
274,41.9956832431,0.707014324392,13.624166031,0.0974135134334,0.000174127953554,0.00505519011071,9.03621969661e-06
275,42.267410602,0.783462377597,15.0973200163,0.107941676761,0.000192938309072,0.00560154004985,1.00123668434e-05
276,42.5334814197,0.863869022552,16.6467560646,0.119014457624,0.000212720740734,0.00617615244546,1.10389590417e-05
277,42.7724596653,0.947552439045,18.2593355004,0.130538356875,0.000233308909506,0.00677417524001,1.21073642712e-05
278,43.0031419185,1.04327889498,20.1039843063,0.143720669976,0.000256859917215,0.00745825998839,1.33295234673e-05
279,43.2350682971,1.15066948928,22.1734010585,0.158508846387,0.000283279212743,0.00822567962566,1.47005299815e-05
280,43.4438976578,1.28035003497,24.6723451739,0.176367079669,0.000315184334643,0.00915241721166,1.63562187152e-05
281,43.6830958753,1.42014237589,27.3661435834,0.195616187131,0.000349571474614,0.0101513330115,1.81407096323e-05
282,43.9408413424,1.57146970012,30.2822211214,0.216452232498,0.000386791054441,0.0112326015827,2.00721875683e-05
283,44.5132471815,1.70362711832,32.8288945701,0.234635779314,0.000419249183191,0.0121762210334,2.17565741147e-05
284,45.1057439034,1.59023555914,30.6438392246,0.219000430045,0.000391279206306,0.0113648380926,2.03050963314e-05
285,45.3947683902,1.45265671702,27.992694937,0.200045766971,0.000357399573113,0.01038120223,1.85469420401e-05
286,45.7163716547,1.31774726465,25.3929897898,0.181459539983,0.000324179674425,0.0094166860396,1.68230241009e-05
287,46.069810673,1.19619238297,23.0506272199,0.164713285177,0.00029424867765,0.00854765361583,1.52697808848e-05
288,46.5942994896,1.13495600888,21.870602291,0.15627073701,0.000279148042206,0.00810953487337,1.44861464559e-05
289,47.2105283248,1.19832879035,23.0917957901,0.164983998512,0.000294690374155,0.00856170205046,1.52927023433e-05
290,47.5449955016,1.33238880694,25.6751323098,0.183433873726,0.000327632060704,0.00951914238327,1.70021827039e-05
291,47.8442884001,1.47062667378,28.3389760038,0.202458425283,0.000361599286107,0.0105064050484,1.87648825173e-05
292,48.1131058992,1.60327323005,30.895075143,0.220712837568,0.000394190307371,0.0114537020015,2.04561654058e-05
293,48.753518795,1.75824514911,33.8813840233,0.242029629241,0.00043223102538,0.0125599184868,2.24302555983e-05
294,49.6021511114,1.77093260386,34.1258712763,0.243754124365,0.000435271473833,0.0126494096713,2.25880370437e-05
295,50.0712512753,1.75608836027,33.8398227024,0.241699362388,0.000431581618296,0.0125427795739,2.23965551788e-05
